route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
5,2022_09_12-DX-MVS-Weekday-33,1185697,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185810,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185723,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185836,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185698,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185811,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185725,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185837,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185699,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185812,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185720,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185838,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185700,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185813,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185726,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185839,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185701,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185814,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185727,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185840,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185702,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185815,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185728,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185841,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185703,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185816,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185729,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185842,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185704,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185817,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185730,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185843,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185705,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185818,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185731,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185844,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185706,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185819,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185732,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185845,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185707,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185820,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185733,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185846,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185708,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185821,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185734,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185847,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185709,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185822,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185735,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185848,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185710,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185823,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185736,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185849,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185711,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185824,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185737,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185850,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185712,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185825,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185738,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185851,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185713,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185826,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185739,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185852,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185714,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185827,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185740,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185853,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185715,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185828,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185741,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185854,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185716,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185829,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185742,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185855,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185717,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185830,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185743,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185856,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185718,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185831,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185744,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185857,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-DX-MVS-Weekday-33,1185719,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185832,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185858,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185864,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
6,2022_09_12-DX-MVS-Weekday-33,1185859,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1187834,OAK Airport / Richmond,0,,1187834_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184638,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184782,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184597,Berryessa/North San Jose,1,,1188844_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1187832,OAK Airport / Richmond,0,,1187832_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184640,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184743,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184636,Berryessa/North San Jose,1,,1188844_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184783,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184641,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184744,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184637,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184784,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184598,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184745,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184642,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184781,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184599,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184746,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184643,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184785,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184600,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184747,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184644,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184786,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184601,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184748,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184645,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184787,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184602,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184749,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184646,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184788,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184603,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184750,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184647,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184789,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184604,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184751,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184648,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184790,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184605,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184752,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184649,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184791,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184606,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184753,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184650,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184792,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184607,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184754,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184651,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184793,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184608,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184755,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184652,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184794,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184609,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184756,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184653,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184795,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184611,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184757,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184654,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184796,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184612,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184758,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184655,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184797,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184613,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184759,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184656,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184798,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184610,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184760,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184657,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184799,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184614,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184761,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184658,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184800,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184615,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184762,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184659,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184801,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184616,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184763,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184660,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184802,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184617,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184765,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184661,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184803,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184618,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184766,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184662,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184804,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184619,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184767,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184663,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184805,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184620,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184764,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184664,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184806,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184621,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184768,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184665,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184807,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184622,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184769,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184666,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184808,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184623,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184770,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184667,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184809,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184624,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184771,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184639,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184810,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184625,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184772,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184668,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184811,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184626,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184773,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184669,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184774,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184627,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184775,OAK Airport / Richmond,0,,1184782_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184776,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184628,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184777,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184629,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184778,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184630,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184779,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184631,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-DX-MVS-Weekday-33,1184780,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184632,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184633,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184634,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
4,2022_09_12-DX-MVS-Weekday-33,1184635,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
1,2022_09_12-DX-MVS-Weekday-33,1185155,San Francisco International Airport,1,,1185155_shp,,1,1
2,2022_09_12-DX-MVS-Weekday-33,1184982,San Francisco / Antioch,0,,1184982_shp,,1,1
1,2022_09_12-DX-MVS-Weekday-33,1185154,San Francisco International Airport,1,,1185155_shp,,1,1
2,2022_09_12-DX-MVS-Weekday-33,1184981,San Francisco / Antioch,0,,1184982_shp,,1,1
1,2022_09_12-DX-MVS-Weekday-33,1185153,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-DX-MVS-Weekday-33,1184980,San Francisco / Antioch,0,,1184980_shp,,1,1
